Ticker,Sector,Fecha Entrada,Precio Entrada,Nº Acciones,Capital Invertido,Fecha Salida,Precio Salida,Motivo Salida,Semanas en Pos.,Retorno %,P&L USD
AVGO,Information Technology,2025-12-29,346.3441467285156,3.6195,1253.58,2026-03-09,320.9776306152344,S2_mercado_bajista,10,-7.32,-91.81
PPL,Utilities,2026-04-06,39.33391189575195,33.2336,1307.21,2026-05-04,35.62372589111328,S1_rsc_debil,4,-9.43,-123.3
CMS,Utilities,2026-04-06,78.76822662353516,16.5956,1307.21,2026-05-04,72.61000061035156,S1_rsc_debil,4,-7.82,-102.2
LHX,Industrials,2026-04-06,352.1632080078125,3.7119,1307.21,2026-05-04,298.4309387207031,S1_rsc_debil,4,-15.26,-199.45
DUK,Utilities,2026-04-06,130.66091918945312,10.0046,1307.21,2026-05-04,123.106201171875,S1_rsc_debil,4,-5.78,-75.58
PH,Industrials,2026-04-06,982.0103149414062,1.3312,1307.21,2026-05-11,862.719970703125,S1_rsc_debil,5,-12.15,-158.79
SNA,Industrials,2026-04-06,377.14599609375,3.466,1307.21,2026-05-11,357.2120361328125,S1_rsc_debil,5,-5.29,-69.09
CVX,Energy,2026-04-06,186.83871459960938,6.9964,1307.21,2026-06-29,169.1999969482422,S1_rsc_debil,12,-9.44,-123.41
DVN,Energy,2026-05-04,45.28788375854492,27.7591,1257.15,2026-06-29,40.470001220703125,S1_rsc_debil,8,-10.64,-133.74
OXY,Energy,2026-05-04,52.78618240356445,23.8159,1257.15,2026-06-29,48.90999984741211,S1_rsc_debil,8,-7.34,-92.31
COP,Energy,2026-05-04,113.02999877929688,8.4653,956.83,2026-06-29,104.7300033569336,S1_rsc_debil,8,-7.34,-70.26
BKR,Energy,2026-05-25,63.880001068115234,18.0364,1152.16,2026-06-29,52.779998779296875,S1_rsc_debil,5,-17.38,-200.2
